id,correctors,corrected
95323,56,62
95322,23,30
95321,107,118
95319,76,90
95318,0,1
95316,23,25
95315,21,22
95314,0,0
95312,118,135
95311,37,39
95309,78,92
95308,195,191
95306,0,0
95305,2,2
95299,0,0
95297,38,48
95295,126,125
95294,23,27
95293,23,28
95291,49,57
95290,40,38
95289,7,10
95288,47,53
95286,0,0
95285,70,76
95284,0,0
95282,2,7
95280,166,150
95279,36,39
95278,38,38
95277,120,134
95275,75,51
95273,89,116
95271,56,54
95270,141,167
95269,64,73
95268,8,10
95267,87,89
95266,34,37
95265,100,92
95263,83,104
95262,84,108
95261,0,0
95260,43,48
95257,74,96
95256,24,25
95246,8,11
95245,107,125
95237,3,5
95233,133,136
95232,109,122
95231,28,34
95230,61,72
95228,39,37
95227,111,99
95214,92,102
95208,71,72
95191,85,103
95169,63,75
95152,114,108
95146,102,101
95105,167,167
95082,76,95
95075,0,0
95070,4,6
95062,100,109
95048,68,98
95041,2,3
95036,116,113
95030,79,78
95027,81,102
95020,92,102
95009,65,71
95007,85,102
94966,87,98
94951,140,155
94935,0,0
94932,74,106
94895,87,114
94891,74,104
94886,109,111
94882,182,157
94870,198,133
94865,19,20
94856,63,99
94851,143,122
94849,164,116
94836,110,121
94823,37,40
94822,2,6
94821,51,37
94820,4,5
94818,98,94
94817,20,24
94816,39,46
94815,49,55
94813,94,91
94812,93,109
94809,40,42
94808,34,33
94807,0,0
94806,0,0
94805,0,2
94804,0,0
94803,41,43
94802,59,69
94799,46,50
94798,56,57
94796,86,95
94794,135,122
94793,120,119
94791,18,18
94790,15,19
94782,13,18
94778,64,77
94766,21,23
94756,45,43
94746,34,35
94743,0,0
94741,15,15
94738,0,0
94737,204,169
94736,36,43
94735,39,40
94734,155,140
94733,202,167
94732,28,35
94731,88,113
94729,34,34
94727,14,17
94726,45,45
94721,25,18
94720,178,172
94719,132,113
94718,87,82
94717,119,115
94716,114,120
94712,18,18
94709,30,38
94708,131,144
94707,31,38
94706,0,0
94703,132,146
94701,23,26
94700,102,113
94697,24,31
94696,71,81
94694,104,120
94693,0,0
94692,43,49
94691,44,51
94690,46,48
94688,116,134
94685,33,36
94684,52,54
94682,65,71
94680,113,126
94678,0,0
94677,36,36
94675,0,0
94674,177,182
94671,186,127
94669,126,145
94667,25,30
94666,117,115
94665,123,137
94664,124,131
94663,100,100
94662,51,56
94661,154,146
94660,6,0
94657,0,1
94654,31,35
94652,0,0
94651,112,99
94650,110,131
94649,15,21
94647,42,41
94646,57,64
94644,32,35
94641,0,0
94637,108,142
94634,62,67
94633,83,104
94632,34,39
94631,49,55
94629,0,4
94628,0,3
94625,67,97
94623,118,139
94616,14,20
94615,107,127
94612,150,174
94608,28,35
94597,93,91
94596,200,181
94591,128,135
94589,134,148
94583,132,137
94577,35,42
94575,93,97
94571,35,37
94567,164,142
94563,57,53
94561,54,55
94560,200,171
94558,33,36
94556,43,49
94555,132,138
94554,15,18
94553,14,21
94552,68,81
94551,112,152
94550,121,140
94549,25,27
94548,67,74
94547,95,86
94545,31,34
94539,25,32
94537,115,132
94527,30,30
94525,57,59
94524,62,76
94519,0,0
94512,0,0
94510,4,6
94509,4,3
94507,32,28
94506,114,133
94504,18,14
94499,140,141
94498,29,33
94497,50,60
94496,32,35
94477,12,15
94474,42,34
94471,145,165
94470,51,60
94467,181,139
94466,40,46
94461,33,40
94460,50,46
94459,60,71
94458,108,138
94455,87,77
94454,124,138
94452,84,123
94451,43,49
94450,119,157
94448,133,127
94447,190,134
94446,132,133
94445,10,14
94444,128,156
94443,0,0
94442,174,134
94437,41,43
94436,14,18
94434,0,1
94433,5,0
94432,132,150
94429,21,21
94428,24,29
94427,0,0
94424,35,41
94423,141,143
94421,69,74
94420,120,131
94417,91,105
94416,30,34
94415,22,27
94412,88,106
94410,95,122
94409,45,51
94407,109,123
94405,2,7
94403,11,17
94402,109,119
94401,38,40
94399,136,147
94396,105,123
94394,11,14
94391,168,144
94389,0,0
94387,40,31
94386,66,65
94385,24,26
94380,0,7
94379,0,0
94373,32,33
94369,75,72
94366,100,115
94364,13,21
94360,116,139
94359,112,121
94356,36,39
94355,8,7
94353,22,29
94352,28,32
94347,19,25
94346,36,47
94344,24,29
94343,0,0
94342,121,161
94341,16,13
94340,35,43
94339,144,148
94338,52,63
94337,71,76
94336,56,63
94335,62,83
94334,40,41
94333,203,205
94332,112,131
94331,24,30
94330,29,33
94329,144,170
93882,147,143
93849,196,154
93809,33,24
93671,0,0
93619,12,5
93613,14,11
93596,54,89
93578,51,57
93523,137,136
93511,58,69
93507,140,125
93497,126,140
93496,74,85
93488,200,140
93448,84,97
93441,83,114
93437,200,145
93414,114,102
93407,101,126
93374,173,165
93357,120,112
93325,72,86
93321,125,105
93316,70,68
93314,89,110
93254,1,0
93253,0,0
93115,0,0
93080,0,0
93044,3,2
92941,86,104
92940,97,112
92933,83,102
92899,108,100
92897,57,77
92896,55,84
92884,188,158
92842,88,111
92734,103,103
92732,119,152
92718,88,107
92717,163,125
92715,80,105
92712,101,89
92711,84,100
92709,66,87
92664,144,142
92660,83,104
92657,140,130
92656,95,106
92633,64,98
92605,75,89
92585,88,93
92581,132,117
92070,0,0
91989,0,0
91961,4,4
91954,40,53
91940,77,98
91936,22,18
91932,94,93
91912,54,42
91911,0,0
91906,6,9
91904,0,0
91903,13,13
91900,16,27
91899,126,127
91898,67,70
91897,24,35
91896,36,28
91895,0,0
91894,119,154
91893,106,135
91853,65,69
91832,23,30
91822,33,42
91821,0,0
91820,0,0
91817,120,148
91816,105,118
91814,62,87
91813,0,1
91812,202,152
91808,96,92
91807,115,145
91806,138,176
91805,147,128
91804,92,121
91803,8,12
91801,58,27
91798,32,35
91795,54,60
91794,36,58
91793,118,141
91792,43,65
91791,118,127
91790,113,142
91789,32,23
91786,87,124
91785,71,91
91784,123,109
91782,22,22
91781,140,140
91780,88,107
91779,18,29
91778,5,7
91777,120,153
91776,123,152
91775,106,131
91774,121,149
91771,163,106
91770,0,0
91769,0,0
91768,83,82
91767,46,57
91766,5,10
91765,147,167
91764,42,56
91763,106,115
91762,91,126
91761,6,10
91760,120,133
91759,113,126
91758,202,161
91757,99,108
91755,76,79
91754,46,50
91753,200,206
91752,37,51
91750,115,142
91748,154,176
91747,104,103
91738,114,142
91736,27,28
91735,56,67
91734,2,6
91732,166,140
91730,123,157
91728,0,0
91726,53,32
91724,7,8
91723,16,27
91722,143,158
91721,201,205
91720,119,143
91719,61,72
91718,15,25
91717,112,129
91716,0,0
91714,101,71
91713,101,133
91712,52,48
91710,138,143
91709,155,171
91708,58,78
91707,13,12
91706,3,3
91705,97,131
91703,78,81
91702,0,0
91700,101,74
91699,78,114
91698,125,145
91696,83,118
91695,73,92
91693,0,0
91689,91,122
91687,127,143
91686,61,81
91685,44,43
91683,63,61
91681,123,140
91680,107,113
91678,2,2
91677,91,45
91675,15,16
91673,7,13
91672,104,122
91671,60,75
91669,74,80
91666,6,11
91665,174,164
91662,98,68
91660,37,44
91656,47,52
91654,72,94
91653,118,138
91651,121,113
91650,94,113
91649,5,8
91648,147,172
91647,94,97
91646,29,22
91645,93,117
91644,79,34
91643,15,16
91642,70,73
91641,140,132
91640,99,106
91639,37,40
91638,122,130
91637,10,12
91612,131,120
91611,120,120
91610,32,43
91609,68,64
91608,33,34
91607,24,25
91606,124,143
91605,35,39
91604,20,27
91603,2,1
91602,0,4
91601,137,133
91600,58,76
91599,37,43
91598,103,109
91597,121,130
91579,0,1
91574,51,49
91573,55,69
91572,75,81
91571,158,142
91570,13,19
91569,42,33
91568,102,122
91567,0,0
91566,44,57
91565,153,125
91564,10,15
91563,29,41
91562,40,38
91561,51,42
91560,37,48
91559,48,55
91558,50,58
91557,35,42
91556,142,163
91555,21,28
91554,16,20
91553,125,171
91552,14,6
91551,0,0
91550,36,45
91549,53,51
91548,102,139
91547,27,27
91546,8,9
91545,84,119
91544,110,134
91543,94,61
91542,37,53
91541,83,88
91540,114,148
91539,149,150
91538,30,38
91537,100,107
91536,162,156
91535,90,95
91534,50,57
91533,151,166
91532,47,56
91531,40,43
91530,76,98
91529,83,64
91528,14,24
91527,48,45
91526,41,43
91525,51,59
91524,3,2
91522,89,48
91521,117,118
91520,158,124
91519,86,98
91518,70,56
91517,37,49
91516,121,149
91515,19,11
91514,118,88
91513,87,51
91512,0,0
91511,29,31
91510,128,136
91509,129,145
91508,0,0
91507,122,117
91506,13,16
91505,25,30
91504,82,90
91503,104,115
91502,64,62
91501,127,165
91500,29,32
91499,41,49
91498,86,116
91497,39,46
91496,90,75
91495,75,93
91494,86,96
91493,0,0
91492,34,47
91491,91,104
91490,51,47
91489,97,118
91488,34,36
91487,45,47
91486,107,134
91485,7,10
91484,124,142
91483,22,37
91482,118,138
91481,32,36
91480,130,166
91479,14,13
91478,31,39
91477,52,47
91476,0,0
91475,62,62
91474,25,28
91472,41,43
91471,116,150
91470,98,114
91012,177,135
91002,55,69
90983,139,130
90969,138,131
90964,164,131
90925,189,163
90920,53,66
90908,93,91
90883,41,49
90874,104,101
90852,0,0
90846,64,66
90829,96,108
90827,93,95
90822,200,203
90811,173,129
90788,84,79
90771,114,130
90765,90,112
90745,70,107
90732,145,157
90716,93,114
90176,0,0
90150,0,0
90144,73,82
90119,0,0
90118,0,0
90117,0,0
90116,0,0
90114,0,0
90054,2,2
89865,76,109
89804,145,98
89803,151,153
89801,87,81
89773,197,142
89719,73,109
89714,166,197
89710,142,141
89704,148,164
89701,145,132
89698,167,114
89693,52,65
89675,75,106
89664,157,143
89659,115,132
89648,92,99
89627,83,102
89615,151,116
89611,81,108
89606,71,116
89597,98,110
89582,68,82
89578,118,69
89562,48,49
89561,89,94
89556,0,0
89554,1,0
89532,0,0
88896,0,0
88864,0,0
88861,1,3
88857,9,7
88847,0,0
88846,0,0
88845,0,0
88844,0,0
88843,0,0
88842,1,1
88841,0,0
88840,0,0
88839,2,2
88838,0,0
88837,0,0
88836,0,0
88835,0,0
88497,0,0
88441,0,0
88408,0,0
88231,9,0
88180,0,0
88151,0,0
87407,2,0
87346,3,0
87107,1,0
87096,10,0
87095,0,0
86937,0,0
86807,107,119
86363,0,0
86326,108,118
86325,25,33
86303,23,28
86298,46,44
86296,112,118
86290,38,38
86289,0,0
86288,27,12
86287,34,39
86286,35,40
86285,123,138
86284,42,37
86283,165,166
86282,58,62
86281,91,65
86280,0,0
86279,120,158
86278,136,131
86277,103,106
86276,1,1
86275,53,57
86274,39,47
86273,146,163
86272,172,193
86271,57,53
86270,37,44
86269,21,20
86268,50,56
86267,46,49
86266,29,33
86265,0,2
86264,137,161
86263,155,154
86262,9,12
86261,40,46
86260,62,55
86259,26,30
86258,6,11
86257,166,167
86254,0,4
86252,121,138
86251,33,40
86250,104,133
86249,32,36
86248,91,100
86247,0,0
86246,0,0
86245,117,125
86244,88,61
86243,56,50
86242,0,0
86241,18,21
86240,43,45
86239,50,50
86236,68,68
86235,136,151
86233,163,161
86230,102,120
86224,142,149
86219,54,63
86215,25,28
86212,52,55
86211,50,51
86206,117,141
86205,19,20
86204,40,48
86203,25,30
86202,28,34
86201,197,168
86198,135,150
86197,45,50
86193,182,171
86192,45,45
86191,120,120
86190,69,75
86189,30,35
86188,64,77
86187,136,144
86184,0,0
86183,0,0
86182,135,125
86181,7,5
86178,42,42
86175,64,69
86173,44,50
86172,0,2
86171,87,105
86170,60,60
86168,24,26
86167,110,140
86162,144,128
86155,48,55
86154,19,25
86153,0,2
86152,32,36
86151,30,37
86149,139,146
86148,82,105
86147,99,119
86146,129,134
86145,38,43
86144,131,148
86143,123,131
86141,25,31
86140,113,143
86139,28,26
86138,0,0
86135,59,61
86053,97,115
85956,128,127
85929,108,100
85927,53,85
85898,155,161
85878,110,125
85867,205,206
85864,138,115
85780,96,103
85744,128,141
85739,138,143
85681,145,168
85679,71,94
85664,75,100
85628,0,3
85498,7,0
85497,2,1
85496,0,0
85495,0,0
85205,115,122
85050,0,0
85042,73,96
85034,80,99
85028,70,97
85013,108,130
85007,103,115
84972,85,137
84966,163,137
84888,200,163
84867,93,114
84817,109,135
84801,117,154
84782,123,136
84755,117,117
84748,113,127
84742,115,111
84738,150,132
84734,111,118
84730,102,80
84719,106,122
84718,126,127
84713,91,109
84712,88,104
84707,163,126
84520,0,0
84208,44,47
84207,117,135
84204,78,94
84203,0,0
84201,0,0
84195,180,170
84194,128,137
84193,126,147
84192,34,45
84184,0,0
84183,78,66
84181,131,133
84180,0,2
84175,119,149
84174,23,33
84173,132,111
84172,0,2
84171,55,58
84170,169,112
84168,0,0
84167,200,117
84166,124,155
84164,99,122
84160,142,150
84159,33,41
84158,123,99
84157,5,8
84156,0,0
84155,2,1
84154,49,45
84153,32,46
84152,143,115
84151,0,0
84150,104,138
84149,112,146
84146,0,0
84145,38,63
84143,0,0
84142,108,124
84141,36,39
84115,69,49
84096,99,124
84039,96,99
84035,158,141
84022,94,109
83990,99,90
83988,12,22
83984,116,128
83983,91,110
83982,42,42
83981,63,30
83980,38,57
83979,129,125
83978,32,44
83977,35,50
83975,106,141
83974,0,5
83966,122,125
83921,102,116
83903,193,152
83879,200,153
83870,93,114
83845,63,85
83816,126,161
83786,116,139
83785,135,143
83784,69,36
83783,114,154
83782,118,118
83781,190,209
83780,63,68
83767,200,159
83766,0,2
83765,31,49
83763,140,107
83762,22,34
83761,36,32
83760,33,31
83759,11,21
83758,104,121
83757,86,122
83756,9,12
83755,162,173
83754,198,157
83753,71,105
83752,126,143
83751,18,32
83750,59,60
83749,103,119
83748,105,83
83747,104,48
83746,1,4
83745,42,58
83744,83,107
83742,24,30
83741,4,9
83739,28,43
83737,143,131
83736,116,134
83735,0,0
83734,108,59
83732,24,34
83731,32,38
83730,188,134
83729,0,3
83727,20,29
83726,21,30
83724,151,144
83723,29,35
83722,50,61
83721,91,113
83720,38,46
83719,102,128
83717,30,45
83715,29,44
83713,52,60
83712,0,0
83710,124,150
83704,59,75
83702,121,103
83694,6,5
83693,116,143
83692,48,62
83690,22,20
83688,0,0
83685,50,67
83684,0,0
83676,63,62
83675,100,126
83674,144,190
83672,28,37
83671,140,145
83665,75,106
83658,33,48
83633,91,74
83401,1,0
83400,0,0
83383,0,0
83382,0,5
83381,10,13
83380,6,5
83379,14,16
83378,4,5
83377,2,3
83376,0,0
83362,137,181
83359,198,158
83351,90,109
83336,86,104
83317,107,111
83316,116,120
83255,114,152
83254,102,91
83236,82,120
83234,200,207
83233,200,155
83220,97,119
83214,96,107
83159,139,125
83150,102,114
83140,129,131
83136,98,111
83116,111,118
83109,145,144
83068,58,95
83044,200,203
83029,33,23
83028,1,2
83027,7,7
83026,0,0
83025,2,3
83024,0,0
83023,0,0
83022,0,0
83021,0,0
83020,0,0
83019,6,6
83018,0,0
83017,1,0
83016,0,0
83015,1,0
83014,0,0
83013,7,8
83012,0,0
83011,2,4
83010,0,0
83009,10,7
83008,18,9
83007,0,1
83006,1,2
83005,1,0
83004,0,2
83003,0,1
83002,8,13
83001,0,0
83000,3,3
82999,15,17
82998,4,5
82997,16,16
82996,0,0
82995,0,0
82994,0,0
82993,0,0
82677,0,0
82617,0,1
82581,0,0
82580,0,0
81687,5,11
81187,21,22
80963,0,0
80946,0,0
80935,0,0
79913,0,3
79549,0,0
79488,122,139
79437,208,209
79287,112,136
79248,128,127
79247,140,144
79246,81,79
79240,64,66
79239,22,25
79238,202,141
79235,120,139
79233,71,97
79232,52,54
79226,96,68
79225,127,81
79223,99,108
79222,135,119
79219,29,40
79218,38,39
79216,150,146
79213,28,35
79210,128,153
79209,26,32
79208,192,190
79206,39,38
79205,0,0
79204,86,109
79203,27,32
79202,64,65
79201,70,80
79200,34,42
79196,24,28
79194,41,50
79192,77,68
79187,107,118
79183,140,145
79182,102,118
79179,56,59
79178,12,12
79176,123,145
79174,97,100
79173,52,51
79172,103,105
79169,49,51
79166,158,138
79165,100,119
79164,83,87
79161,96,94
79155,150,156
79153,135,150
79151,41,47
79146,101,87
79143,148,153
79142,106,140
79141,98,105
79139,152,166
79137,117,130
79136,114,106
79135,82,116
79134,176,173
79133,141,152
79131,122,138
79130,78,83
79127,0,0
79099,0,0
79096,69,2
79091,96,111
79050,107,134
79024,83,109
78971,116,143
78949,130,116
78939,160,132
78925,169,174
78921,78,99
78915,110,125
78906,189,155
78899,85,95
78887,203,204
78870,132,121
78858,83,95
78826,133,129
78813,130,123
78811,98,114
78781,59,51
78768,137,124
78754,202,200
78573,0,0
78353,111,107
78334,114,127
78315,95,111
78313,101,116
78278,152,102
78275,130,129
78249,122,87
78245,94,97
78222,179,128
78216,165,200
78213,97,96
78212,200,141
78203,102,111
78188,200,114
78158,190,146
78134,130,140
78124,103,109
78097,93,100
78075,178,119
78068,83,97
78044,159,108
78018,0,0
77710,100,107
77708,6,10
77706,135,141
77703,36,46
77702,132,134
77701,111,130
77700,0,0
77698,199,156
77696,45,47
77695,0,0
77694,67,69
77683,66,62
77682,149,151
77681,141,141
77676,37,46
77675,101,119
77673,51,56
77672,127,143
77671,71,93
77670,141,129
77669,158,146
77666,165,172
77665,81,91
77662,29,26
77661,60,60
77660,66,77
77658,39,42
77657,56,72
77655,41,50
77654,141,152
77653,83,77
77644,170,174
77640,204,173
77639,167,162
77638,154,172
77636,3,9
77634,44,46
77633,39,44
77632,110,129
77622,192,198
77618,153,160
77617,65,71
77615,151,164
77614,46,47
77612,92,103
77609,85,118
77603,5,9
77597,95,114
77596,33,39
77592,91,109
77590,149,146
77588,158,173
77587,0,0
77585,54,45
77581,64,71
77580,188,161
77576,35,44
77571,94,123
77558,148,150
77557,123,145
77535,40,42
77534,154,169
77525,133,166
77523,33,33
77519,56,55
77512,136,152
77510,128,135
77506,129,142
77503,66,65
77497,20,25
77495,19,18
77489,127,155
77488,63,75
77486,123,124
77485,76,70
77483,61,50
77482,144,164
77481,155,174
77479,0,1
77475,121,142
77474,125,130
77473,100,114
77472,91,116
77470,98,121
77469,135,151
77468,12,11
77466,35,41
77465,106,133
77464,88,104
77463,106,118
77461,94,99
77460,119,144
77458,48,47
77457,73,97
77456,37,39
77455,92,118
77453,188,163
77452,154,157
77451,129,146
77450,25,30
77443,0,0
77442,0,0
77386,122,138
77359,131,140
77354,92,107
77294,136,157
77272,153,119
77262,133,154
77231,124,153
77215,80,110
77049,108,108
77000,97,100
76972,200,143
76968,106,106
76939,86,110
76928,173,151
76927,110,123
76895,135,127
76878,122,154
76876,135,141
76853,128,145
76848,138,117
76829,89,131
76789,43,59
76783,114,114
76751,151,128
76727,0,0
76722,137,140
76721,27,30
76665,99,103
76264,4,0
76263,15,5
76106,116,86
76105,98,89
76099,139,138
76098,118,144
76097,88,127
76093,18,0
76092,104,104
76089,61,64
76088,145,156
76085,85,94
76079,101,132
76078,160,192
76076,91,126
76074,42,40
76073,106,138
76068,200,131
76067,131,146
76066,47,53
76065,94,81
76064,161,151
76063,79,72
76061,61,45
76058,140,142
76057,112,131
76056,150,152
76055,44,42
76054,40,46
76053,42,46
76051,147,146
76050,59,63
76048,171,158
76044,101,123
76043,167,177
76041,21,27
76039,97,101
76038,142,142
76034,111,140
76033,200,178
76032,51,41
76029,59,56
76028,100,103
76027,40,46
76025,131,132
76023,113,144
76021,66,66
76020,113,146
76019,122,143
76018,148,168
76017,125,149
76014,103,128
76013,104,105
76012,154,164
76011,113,132
76010,109,120
76009,149,153
76008,65,67
76007,98,97
76006,135,125
76004,147,142
76003,169,127
76002,161,150
75999,54,54
75997,184,186
75994,50,54
75993,75,77
75992,48,55
75991,84,108
75990,45,46
75989,54,61
75987,186,178
75985,118,154
75984,150,165
75983,104,127
75982,52,52
75981,73,79
75980,113,124
75977,100,126
75976,184,189
75975,122,139
75974,123,128
75973,20,25
75972,66,67
75971,128,135
75970,92,129
75969,90,115
75968,41,43
75965,99,109
75961,118,112
75960,137,148
75957,76,76
75956,105,114
75954,121,148
75953,41,50
75949,125,135
75948,126,134
75947,179,169
75946,59,65
75945,161,191
75941,97,95
75939,180,162
75937,50,56
75936,74,78
75935,67,80
75933,114,83
75932,130,141
75931,50,52
75930,145,142
75929,172,192
75928,108,134
75926,92,93
75924,155,160
75923,84,86
75922,108,130
75918,128,147
75917,146,154
75916,54,58
75911,87,110
75910,50,57
75909,59,72
75908,129,127
75905,25,30
75902,60,57
75901,13,16
75899,68,71
75897,0,0
75886,194,149
75868,181,166
75865,165,118
75855,180,133
75830,111,117
75829,122,159
75819,161,142
75807,112,119
75798,202,186
75792,135,132
75758,201,190
75748,107,136
75732,163,97
75727,200,117
75703,91,112
75700,100,107
75664,0,0
75634,91,111
75619,115,140
75580,114,124
75565,181,144
75531,93,116
75504,88,101
75466,193,106
75445,81,90
75435,133,105
75414,100,117
75403,108,111
75379,150,138
75350,14,0
74749,101,134
74741,17,12
74737,115,124
74732,102,116
74731,141,151
74730,100,120
74729,129,134
74728,162,180
74725,149,166
74724,39,43
74721,73,73
74719,134,150
74717,122,153
74716,66,66
74715,48,38
74713,53,59
74711,125,120
74710,97,106
74708,113,126
74707,132,146
74705,107,130
74701,142,147
74700,137,109
74699,128,132
74698,150,169
74693,69,56
74691,39,37
74687,0,0
74686,202,200
74684,68,71
74683,115,140
74681,202,164
74680,105,131
74679,89,97
74675,62,72
74674,91,103
74673,72,66
74671,77,78
74670,0,0
74668,71,82
74664,86,110
74663,113,145
74662,62,71
74661,121,134
74660,118,145
74657,181,165
74656,194,169
74653,159,167
74647,113,128
74645,111,118
74644,113,133
74641,160,166
74639,65,71
74636,89,100
74632,177,191
74631,148,132
74629,98,90
74628,102,114
74627,107,128
74626,116,135
74619,74,73
74617,165,165
74616,121,143
74615,64,68
74612,52,56
74611,165,171
74610,90,115
74608,87,90
74603,69,57
74601,46,53
74600,61,62
74598,145,176
74596,152,185
74595,60,63
74594,82,91
74590,77,89
74589,138,158
74587,111,11574586
74585,126,172
74584,96,126
74582,128,146
74579,137,157
74573,148,144
74572,152,177
74571,73,73
74567,200,193
74566,133,124
74564,80,86
74562,106,161
74561,147,149
74556,112,110
74555,89,118
74538,0,0
74522,0,0
74520,0,0
74470,0,0
74433,0,0
74198,172,159
74193,25,26
74185,34,26
74181,67,60
74180,23,20
74172,164,173
74170,151,130
74168,120,143
74167,28,33
74166,122,132
74164,157,158
74163,55,58
74160,136,145
74157,55,61
74155,175,188
74154,0,0
74151,56,60
74150,140,129
74146,78,68
74143,84,108
74142,193,156
74141,144,140
74139,4,11
74138,119,130
74137,143,152
74136,171,177
74135,67,78
74133,151,170
74127,2,2
74126,0,0
74046,90,107
73915,147,134
73900,126,125
73882,111,126
73881,137,131
73875,95,105
73855,135,127
73725,92,109
73706,108,124
73705,104,126
73703,148,144
73694,130,105
73674,187,148
73659,106,98
73611,107,129
73501,119,139
73453,110,115
73450,196,144
73449,44,47
73447,55,59
73446,58,63
73440,43,44
73438,84,103
73436,106,125
73435,164,151
73433,51,54
73427,1,0
73426,57,68
73423,118,122
73422,206,159
73421,133,133
73420,45,47
73418,119,147
73414,120,148
73413,173,155
73409,139,171
73408,93,124
73407,2,9
73405,94,118
73404,81,119
73402,118,138
73401,99,129
73400,47,46
73399,113,119
73397,154,149
73396,115,132
73392,84,107
73387,60,59
73386,142,142
73385,59,59
73384,103,94
73382,47,39
73380,96,92
73379,79,40
73377,117,135
73375,136,145
73374,64,66
73369,67,72
73367,82,123
73361,4,5
73355,84,121
73352,135,140
73348,42,53
73344,107,126
73343,98,129
73342,179,165
73341,107,117
73340,106,121
73338,70,88
73337,84,77
73336,131,130
73335,123,141
73333,184,153
73329,130,161
73328,107,114
73327,84,106
73325,75,78
73322,62,77
73319,55,53
73316,102,130
73296,93,104
73292,111,126
73291,83,83
73290,156,160
73287,57,51
73283,107,94
73278,148,159
73275,0,0
73273,34,39
73270,168,153
73266,56,58
73265,112,108
73264,0,6
73263,89,111
73224,200,200
73048,137,130
73039,123,146
72994,139,141
72914,124,139
72863,173,177
72845,148,166
72814,117,112
72813,79,110
72764,167,111
72734,183,125
72717,134,157
72521,1,0
72520,2,0
72519,0,5
71662,106,121
71661,81,86
71654,67,68
71651,94,96
71650,61,70
71649,141,135
71648,139,138
71616,51,70
71611,99,104
71551,176,161
71547,124,141
71532,101,113
71525,200,150
71493,99,103
71474,97,105
71446,97,112
71409,148,123
71355,101,117
71341,105,127
71319,132,135
71314,77,96
71313,145,135
71311,156,93
71293,83,109
71291,103,133
71262,116,126
71062,97,98
71055,80,104
70976,0,0
70878,14,9
70611,109,121
70577,144,185
70533,116,124
70521,108,104
70520,41,53
70482,113,118
70453,104,111
70431,147,106
70408,23,23
70405,130,159
70299,89,122
70281,94,124
70266,161,122
70249,200,134
70171,112,130
70167,85,117
70155,142,118
70137,156,129
70122,196,147
69954,125,123
69950,104,128
69949,61,74
69948,97,107
69947,75,79
69945,102,97
69943,189,198
69939,143,162
69938,159,189
69937,175,135
69936,202,200
69935,151,146
69933,200,153
69932,125,121
69930,117,148
69929,112,126
69928,43,53
69926,204,172
69925,129,161
69924,126,137
69923,130,132
69920,28,34
69919,64,73
69911,161,180
69908,167,190
69907,65,83
69903,81,82
69899,200,199
69898,145,156
69896,32,42
69893,179,170
69892,200,200
69891,113,146
69890,47,50
69885,76,82
69883,110,107
69882,204,201
69879,74,124
69876,149,179
69875,168,153
69872,0,0
69868,138,137
69867,163,134
69866,60,64
69862,202,187
69861,157,161
69859,90,115
69858,21,30
69857,204,146
69850,95,94
69849,89,98
69847,200,194
69846,204,141
69843,106,102
69842,43,38
69840,135,147
69838,82,125
69836,65,70
69832,115,139
69831,71,77
69830,123,134
69828,116,137
69827,120,148
69824,153,161
69822,44,54
69821,130,146
69820,49,59
69817,93,92
69814,134,131
69813,67,66
69811,138,157
69810,57,65
69809,159,154
69807,103,96
69805,202,192
69797,76,97
69794,163,187
69792,60,72
69790,97,102
69784,195,207
69782,165,162
69773,178,195
69772,118,137
69771,114,139
69769,200,186
69766,103,101
69000,67,72
68857,228,200
68201,47,55
68194,33,39
67880,28,26
67539,0,0
67518,28,31
67388,0,0
67329,30,30
67279,104,87
67169,39,62
67049,69,72
67032,56,56
66982,0,0
66932,47,45
66890,2,10
66571,10,0
66543,20,22
66431,50,59
66423,25,29
66418,47,43
66369,50,46
66353,32,39
66349,11,0
66221,48,45
66159,0,0
66147,117,109
66138,31,32
66114,32,32
66103,15,1
66101,5,5
65917,33,36
65907,93,111
65881,24,24
65865,32,37
65830,26,29
65756,103,129
65744,100,84
65739,40,40
65708,49,55
65698,27,29
65487,1,0
65483,40,35
65480,103,100
65479,19,18
65478,59,79
65465,0,0
65377,0,0
65266,66,54
65232,36,42
65202,60,55
64459,32,28
64429,23,22
64409,32,40
64405,30,29
64397,7,0
64349,21,26
64327,98,107
64317,67,92
64252,157,153
64236,55,56
64235,147,148
64233,42,49
64232,118,123
64231,56,72
64230,43,48
64229,66,70
64228,131,144
64227,99,114
64226,57,62
64225,110,126
64224,106,96
64223,76,92
64222,99,120
64220,134,161
64219,200,190
64218,63,72
64216,200,190
64199,54,63
64168,28,33
64149,32,35
63984,41,78
63656,136,98
63653,18,21
63649,20,23
63648,41,44
63647,72,75
63641,90,101
63637,32,38
63634,70,87
63630,38,51
63629,59,68
63625,28,37
63624,57,61
63622,101,86
63621,45,53
63620,53,49
63619,70,76
63618,46,48
63617,141,130
63615,46,58
63608,4,6
63606,22,28
63603,94,83
63602,155,190
63601,38,31
63595,44,50
63590,91,102
63580,200,177
63549,31,27
63524,154,154
63506,33,39
63491,172,188
63489,91,97
63456,130,152
63448,178,206
63442,132,152
63440,168,178
63439,123,132
63438,163,176
63436,151,157
63432,39,42
63431,65,81
63428,63,70
63424,92,101
63422,145,139
63420,133,167
63417,164,117
63409,76,91
63408,204,200
63403,118,147
63402,106,134
63399,77,86
63396,67,66
63391,112,117
